LAT	LON	SPEED	COURSE	HEADING	ELAPSED	SHIPNAME	SHIPTYPE	SHIP_ID
-11.38415	-166.3875	128	298	298	11	[SAT-AIS]	8	TnpRMk5qRXpOelEyTmpFek56UTJOZz09LTBmOFg3T0wrak0xcjRnMnp1a2t5bUE9PQ==
-31.6915	-31.4445	129	115	115	14	[SAT-AIS]	7	T1RFM01qVXpPVEUzTWpVek9URTNNZz09LVUvbjVOc0NBZW9veldtVTdSbFBwUHc9PQ==
1.450603	-11.03171	124	287	287	12	[SAT-AIS]	8	T1RjMU9UYzFPVGMxT1RjMU9UYzFPUT09LWQrZEhPQ2o1WXNycXNxRzQ0MHVCVWc9PQ==
1.747812	-164.8896	33	32	32	18	[SAT-AIS]	2	TnpVeE1ERTBOelV4TURFME56VXhNQT09LUU3MkxETHcxU1RXMXM1aVA0dnFvYmc9PQ==
-14.95494	7.004613	77	41	41	13	[SAT-AIS]	2	TkRnMU16UXlORGcxTXpReU5EZzFNdz09LXIwdXNOejJHV3FWU21FVUk4R0Jkenc9PQ==
-22.65748	-83.81627	101	102	102	12	[SAT-AIS]	7	T0RrM01qWXpPRGszTWpZek9EazNNZz09LTk5b2txK2IzZ1B0cDlzODZGdW15UlE9PQ==
-24.68759	-42.50557	3	336	192	3	PETROBRAS 76	3	752624
5.85525	-24.10878	169	199	199	15	[SAT-AIS]	7	TnpNd09EQXdOek13T0RBd056TXdPQT09LWJsK09vVDdqZ1JnSHZ0UGQ3b0JYeVE9PQ==
-34.94041	-1.597338	111	95	95	12	[SAT-AIS]	8	TVRjek5qUTRNVGN6TmpRNE1UY3pOZz09LXl5QUtSbm9aa2ZUY1hDOWN0cnRyZmc9PQ==
-18.90418	-76.71548	120	159	159	13	[SAT-AIS]	7	TXpZME5EUTBNelkwTkRRME16WTBOQT09LTVGeHEzYXBhc0xQdE01SWxTWFlublE9PQ==
0.3870167	-40.38018	96	117	117	11	[SAT-AIS]	7	TlRrME9URXpOVGswT1RFek5UazBPUT09LWI5WkVjQjd2b2s3WmtKUlFOcXB5Q1E9PQ==
-23.51307	-41.06391	1	239	239	12	[SAT-AIS]	3	TVRZeU1Ua3pNVFl5TVRrek1UWXlNUT09LU5oNFFqeHY3RldUV0tvOTFvd0lPaVE9PQ==
1.26	-83.27902	128	169	169	13	[SAT-AIS]	7	TlRVeE9EVTVOVFV4T0RVNU5UVXhPQT09LVEyUmNmWW5wSFF6MG03NE8zd0lWREE9PQ==
-39.49648	-57.53064	123	92	99	1330	STRIMON	8	5540613
-39.62113	-51.82703	120	94	94	14	[SAT-AIS]	8	TkRZMk5URTBORFkyTlRFME5EWTJOUT09LTZwREE2YmhKWmIzMkxvTnRJdjNONWc9PQ==
-7.386667	6.528333	130	341	341	12	[SAT-AIS]	8	TVRZeE5EazJNVFl4TkRrMk1UWXhOQT09LUtwdkFnU1VPckxQakEycGlsOTRsUnc9PQ==
-38.72321	-57.73641	132	98	103	859	BAHRI ARASCO	7	475710
-39.24134	-53.71034	158	99	99	12	[SAT-AIS]	7	TXpZek9UUTFNell6T1RRMU16WXpPUT09LVN5S0IyZ2M3NEJOUTBseHdLU3dUNlE9PQ==
-74.71243	-136.4985	5	93	93	16	[SAT-AIS]	3	TlRRMk5qUTVOVFEyTmpRNU5UUTJOZz09LWx1TllDT2V1R0hFK3hkdWdYTTRKV1E9PQ==
-38.21749	-29.87244	126	87	87	12	[SAT-AIS]	7	TkRFME1UUXpOREUwTVRRek5ERTBNUT09LTIvalZXQVRSRWFxMkJmRmVVSWpweEE9PQ==
-28.35091	-47.05979	135	230	232	106	RECIFE KNUTSEN	8	373591
-28.57569	-47.3659	133	230	230	14	[SAT-AIS]	8	TmpVek9UTTJOalV6T1RNMk5qVXpPUT09LWIrYjl6QzFpNDYvZ1B4QmxGU2tjdWc9PQ==
10.8356	-60.11495	194	99	104	1375	MONTE ACONCAGUA	7	153066
9.0378	-52.56928	205	115	115	12	[SAT-AIS]	7	TlRnNE1UVXlOVGc0TVRVeU5UZzRNUT09LWVsWlNOcHY4TlFPenFtcnhjd2IybWc9PQ==
-42.09035	-45.40378	111	89	89	12	[SAT-AIS]	7	TkRFM05USTROREUzTlRJNE5ERTNOUT09LVlVZTBxbkhNMEd1UG1VRzN2RGlicWc9PQ==
-53.2713	-64.33858	38	326	326	12	[SAT-AIS]	2	TWpJNE5UWTBNakk0TlRZME1qSTROUT09LXh0TWt1eHNuN2dRZGo2K0ZtRmd1WWc9PQ==
-12.75339	-38.62513	0	328	118	3	MILTON SANTOS	8	4796933
9.7241	-91.4678	118	124	124	14	[SAT-AIS]	8	TnpNMk56a3lOek0yTnpreU56TTJOdz09LThHaUx0WjF6NzVlSGlzZ0RSQ043dmc9PQ==
-51.1673	-75.93033	44	128	128	14	[SAT-AIS]	2	TXpJNE5URTVNekk0TlRFNU16STROUT09LXpDbEJSZW9qdUF3WTZweUNhYVNzM1E9PQ==
2.853458	-112.9712	137	270	270	14	[SAT-AIS]	7	T0RRMU9UTTFPRFExT1RNMU9EUTFPUT09LU9mSityN294bS9SNG9XbU5lUDJjbkE9PQ==
-51.88667	-73.49167	90	142	142	12	[SAT-AIS]	7	T1RFMU9UTTFPVEUxT1RNMU9URTFPUT09LVlRR3I0U0NOZGdHV1ltdzB6MmpHM1E9PQ==
-41.56811	-167.9371	9	357	357	16	[SAT-AIS]	2	TXpZM05EWTNNelkzTkRZM016WTNOQT09LUcva0tqZ1Fmb0lNYTNPb0NSb014enc9PQ==
6.405477	-11.2519	133	277	277	819	PELAGIANI	7	2813
7.698333	-13.84833	130	307	307	14	[SAT-AIS]	7	TmpJd09EVTROakl3T0RVNE5qSXdPQT09LUxWUS9qeGV3Ni9Fa0JBcXptTjZjM3c9PQ==
-12.4255	-111.172	52	184	184	12	[SAT-AIS]	2	TkRFd09EQTROREV3T0RBNE5ERXdPQT09LStBWDdoR0xYWEEzem1VaDRuZFhWdUE9PQ==
7.76037	-16.35011	114	148	151	679	ENERGY SUNRISE	7	408748
5.971742	-15.21542	118	146	146	12	[SAT-AIS]	7	TXprME1qSTVNemswTWpJNU16azBNZz09LXdDUUIrUGxoWmkyMTcvMmczZzNqZFE9PQ==
-36.66558	-44.96967	130	237	237	18	[SAT-AIS]	2	TlRVMk1qa3hOVFUyTWpreE5UVTJNZz09LXFyUWtVN3NNdHhJOUhQN0tWeGZZOXc9PQ==
-15.88	-76.21833				18	[SAT-AIS]	2	TmprNE5qQTJOams0TmpBMk5qazROZz09LUkrdlRHaE9UQVJ5dnpDcXdGU05TOVE9PQ==
-32.66388	6.133932	150	282	285	1113	FEG SUCCESS	7	421605
-31.69005	0.6296333	154	281	281	12	[SAT-AIS]	7	TmpJMk5EZ3pOakkyTkRnek5qSTJOQT09LWViNjRzbVRZdXNRbDlrNFhpMUFiQ3c9PQ==
9.4129	-113.2796	0	0	0	16	[SAT-AIS]	0	TVRrM01UWXlNVGszTVRZeU1UazNNUT09LStKbHhjR25IZWtYMy9VcjM4eTNJdVE9PQ==
-40.21433	-31.89049	73	74	74	12	[SAT-AIS]	9	T0RBNE16VTFPREE0TXpVMU9EQTRNdz09LUZlTll1ZTJOeDFSbCtvTXJ4SDF1VFE9PQ==
-52.88461	-73.8848	138	196	196	12	[SAT-AIS]	7	TnpFMU5EY3hOekUxTkRjeE56RTFOQT09LXJzemIvK2J2Wkl3TVNkbTZJYjF0Y1E9PQ==
-1.465357	0.960695	119	111	111	13	[SAT-AIS]	7	TlRnMk5EVTBOVGcyTkRVME5UZzJOQT09LW5lSmlqKzl6SER6WWFiQ05MMkY0U0E9PQ==
-16.52613	-119.3392	131	115	115	13	[SAT-AIS]	7	TXpnNU9EQTRNemc1T0RBNE16ZzVPQT09LXBneG84RlNaeUhmc3VwRW81NUpuN2c9PQ==
-44.67667	-61.03167	120	28	28	12	[SAT-AIS]	7	T1RJMk16VTRPVEkyTXpVNE9USTJNdz09LXZYazc1MWdaam9BZ20vOWNoenV3S1E9PQ==
-23.5657	-75.64211	147	351	353	163	SEASPAN BRAVO	7	686803
-22.95014	-75.73061	150	351	351	15	[SAT-AIS]	7	TkRFNU5qZzROREU1TmpnNE5ERTVOZz09LXVKSHdUYUE0VDlIZWJhN3dqZmE4ZVE9PQ==
-32.77045	-71.49866	1	345	306	3	ARICA	8	732996
-53.73297	-72.03506	112	126	126	13	[SAT-AIS]	7	TkRBMk9Ua3lOREEyT1RreU5EQTJPUT09LXdNZkNVTDR0YTdKSDVzQ2QzV1Bnb0E9PQ==
1.286602	-10.48301	128	143	143	14	[SAT-AIS]	8	TnpJME1UWXdOekkwTVRZd056STBNUT09LVI3SWFZS0xMZE9UT0xYbHkvTnVxOHc9PQ==
-39.61495	-149.7088	121	258	258	13	[SAT-AIS]	7	TVRVd01UVTBNVFV3TVRVME1UVXdNUT09LURyUHcxZTRIZGFZVDdTdVIvVDBUM1E9PQ==
-7.35895	-145.909	68	275	275	18	[SAT-AIS]	0	TXpFME56ZzJNekUwTnpnMk16RTBOdz09LUxDUGE4c3dpa3g0aWhiNUkySHdQTXc9PQ==
-18.37457	-106.0205	80	127	127	18	[SAT-AIS]	2	TkRFNE1EQTROREU0TURBNE5ERTRNQT09LXhUT3VueGNTSlpvL0NFQWxYQzZ6ZUE9PQ==
-18.16913	-73.2179	121	312	315	24	SMEW	7	5643891
-18.1445	-73.24534	121	314	314	14	[SAT-AIS]	7	TVRVeU9EY3hNVFV5T0RjeE1UVXlPQT09LUNUNklRS0gxZ2Z3Uk1DaTIrczRjbXc9PQ==
-7.208889	-177.1325	73	302	302	15	[SAT-AIS]	2	TlRZM05UVTJOVFkzTlRVMk5UWTNOUT09LVd2aE94SmxVb3lFaHVzS0J4d0NxeEE9PQ==
-16.49833	-151.755	0	0	0	12	[SAT-AIS]	9	TkRBM016RXdOREEzTXpFd05EQTNNdz09LVIrcjJySnNJUlJEV3VsR3cxM2hDR0E9PQ==
-12.45497	-78.08434	130	145	146	42	BBC ECHO	7	364976
-12.54055	-78.02452	129	148	148	13	[SAT-AIS]	7	T1RnM056SXlPVGczTnpJeU9UZzNOdz09LUVVTmJLR053RE9SbDk3NGhSeTFmanc9PQ==
4.304759	-2.139492	160	71	71	12	[SAT-AIS]	7	T0RnNU1qRXlPRGc1TWpFeU9EZzVNZz09LVJyM2R4aWhKM1pmQWpFU3hUa3dkZGc9PQ==
-5.837527	-81.75388	14	300	73	678	XIN FU ZHOU	7	554968
-5.731963	-81.96478	8	291	291	15	[SAT-AIS]	7	T0RBM05qTXhPREEzTmpNeE9EQTNOZz09LW5LMGFsZnhUTEF0aTNBV3drUHRUTlE9PQ==
-21.8116	-38.4097	134	296	296	12	[SAT-AIS]	7	TVRrME9Ua3hNVGswT1RreE1UazBPUT09LXU4bWdVZUE2OEVGQWpwa3lFOHpJdXc9PQ==
6.32	-12.45667	130	300	300	12	[SAT-AIS]	8	TVRjMU16TTVNVGMxTXpNNU1UYzFNdz09LWt6cjFhbW9EeXZoT2d0VTROWEgvN1E9PQ==
4.346667	-5.57	140	283	283	12	[SAT-AIS]	7	TWpBM01UUTBNakEzTVRRME1qQTNNUT09LXFqcGpPYWFRSmptUVpOVEkyS3NOUkE9PQ==
-2.506062	-36.79999	105	306	306	12	[SAT-AIS]	8	TWprek9UUTBNamt6T1RRME1qa3pPUT09LXMxdTRvMW5HK1BTVUhJUHR5VHcweXc9PQ==
-23.34333	-57.525	0	173	173	15	[SAT-AIS]	3	TlRnek1UTTROVGd6TVRNNE5UZ3pNUT09LWJWSkNiSVowaHU4djNoY244Zzdjd1E9PQ==
0.12862	2.613385	135	345	345	13	[SAT-AIS]	8	TmpNek9Ua3dOak16T1Rrd05qTXpPUT09LUZzRGovS1FGVlg0QXpSL3RUeVVQRUE9PQ==
-20.3537	-8.759182	128	302	302	15	[SAT-AIS]	8	TkRJek56TXdOREl6TnpNd05ESXpOdz09LTg5QndLcjlZWFB1ZU9BUXB6VG9Bc1E9PQ==
-14.04207	-19.71124	120	301	301	12	[SAT-AIS]	7	TmpJeU56RXhOakl5TnpFeE5qSXlOdz09LWlhWG1iMzB3TUJncHlzR25TNVlXUGc9PQ==
-24.81374	-45.96495	111	142	145	531	ANNA G	7	1193577
-25.98	-44.735	120	132	132	14	[SAT-AIS]	7	T0RneU5qa3lPRGd5TmpreU9EZ3lOZz09LTRMeGp6RnByMDBxN2dEZFBtZlB0TVE9PQ==
-16.82829	-125.6183	78	91	91	12	[SAT-AIS]	8	TVRNek1Ea3hNVE16TURreE1UTXpNQT09LXhyMEI1dWN5cEJuMndOTmxoZVh6Tnc9PQ==
-50.37592	-135.8329	99	95	95	12	[SAT-AIS]	7	TWpnMk1qTTVNamcyTWpNNU1qZzJNZz09LWVkWUtSYU1paGs4dUkxSHVGT01oNkE9PQ==
-58.56888	-155.4891	92	127	127	13	[SAT-AIS]	2	TWpjeU56YzJNamN5TnpjMk1qY3lOdz09LWZKa1laZXI3RVdQUWxOK0M0VmNrdFE9PQ==
-48.945	-64.73666	140	27	27	12	[SAT-AIS]	7	TXprNU5EWTNNems1TkRZM016azVOQT09LUU4bGt4WjJXUDFoaFdGWks2TVl3eEE9PQ==
3.905422	-77.0906	0	136	131	10	AGRI OCEAN	7	5902235
-1.61681	7.969178	198	4	4	12	[SAT-AIS]	8	TmpJNU1UWTROakk1TVRZNE5qSTVNUT09LUxrV2RZbHk2aWlrMVpVWjdlMXIxZ2c9PQ==
-22.65755	-70.54444	11	99	99	18	[SAT-AIS]	7	TkRVNE9USTFORFU0T1RJMU5EVTRPUT09LUxTYmpNNll3eWlTZ1VRRllESm9RcWc9PQ==
-3.388162	-4.204933	137	314	314	12	[SAT-AIS]	8	T1RFd09UQTBPVEV3T1RBME9URXdPUT09LTRNTU03aUR5cERxT09SOTg2cFVPSEE9PQ==
6.294347	-101.0922	166	326	326	13	[SAT-AIS]	7	T0RRNU1ESXlPRFE1TURJeU9EUTVNQT09LXo3b2JnZXlZQWRMc2N4OG5BdEp3V3c9PQ==
-17.19683	-110.497	134	123	123	13	[SAT-AIS]	7	TXpneU1UZzRNemd5TVRnNE16Z3lNUT09LU5ESVVMb0I1a0RsUmNKbzNFVmEyNHc9PQ==
-47.56451	-59.24371	10	106	106	12	[SAT-AIS]	2	T0RReU5EazJPRFF5TkRrMk9EUXlOQT09LVVPMXhINjNpV29xbW90MnM2d3Y1eEE9PQ==
-8.359767	-84.49588	108	127	127	12	[SAT-AIS]	7	TmpnNU1ETXdOamc1TURNd05qZzVNQT09LVMzWU5scXFMQ2t6K2RUaEdZUTEwNFE9PQ==
-14.70065	-16.52841	118	123	123	14	[SAT-AIS]	8	TXpNM01UUXpNek0zTVRRek16TTNNUT09LXRLUWxaUHNKSGhhNERxVWJmcHVQQ2c9PQ==
-14.67397	-76.61109	210	344	344	15	[SAT-AIS]	7	TXpNek56QTNNek16TnpBM016TXpOdz09LUdXZHdoVm12eFlTb2FobmU2WHAzdHc9PQ==
-14.48232	-21.7154	130	306	306	12	[SAT-AIS]	7	TkRNME16UTNORE0wTXpRM05ETTBNdz09LUxEc1dhbkRkMS90cm45TnN4bWRQNnc9PQ==
-20.09421	-13.21805	118	307	307	14	[SAT-AIS]	7	T0RBMU1EQTFPREExTURBMU9EQTFNQT09LWRFRE1JSkxjSDFiVVRNKzZmNTRheVE9PQ==
-20.12716	-27.79107	140	230	230	14	[SAT-AIS]	7	TkRnd09URXlORGd3T1RFeU5EZ3dPUT09LWhURFp4VzhFam56RFpxVzRWSUxPZVE9PQ==
-46.44112	-65.84148	70	175	175	674	CHIYO MARU 3	2	347546
-46.85	-66.04667	80			12	[SAT-AIS]	2	TlRrMU56azVOVGsxTnprNU5UazFOdz09LUlPaGxEZkcxQmRiZCtDbW5sSENocFE9PQ==
-23.43665	-8.053093	127	121	121	15	[SAT-AIS]	7	TlRFeE9USTNOVEV4T1RJM05URXhPUT09LWVZOXRqUjdEM0Z5VGZyNVZBa3JaelE9PQ==
-41.92667	-58.86833	90	212	212	12	[SAT-AIS]	7	TnpBd01ETXlOekF3TURNeU56QXdNQT09LUtrWmU0c0RHVTBpbWxlUUtWVGR2L3c9PQ==
-8.716039	-80.31732	112	141	139	1131	INTERLINK CELERITY	7	5245256
-11.34	-78.04	100	140	140	12	[SAT-AIS]	7	TnpBd05UWXpOekF3TlRZek56QXdOUT09LS8wb2ZkVDVYYWI1U0w3bk8zMHVzRmc9PQ==
-47.95157	-63.39911	157	32	32	13	[SAT-AIS]	8	TVRRME1UWXdNVFEwTVRZd01UUTBNUT09LUJ5RmRyajNCQzdvanlMalNzVHJvcVE9PQ==
-31.20663	-16.94564	110	117	117	14	[SAT-AIS]	7	TVRFek9EY3hNVEV6T0RjeE1URXpPQT09LUlySU1obVBVTm90ZXZ0T21Pbmp6NHc9PQ==
-52.92004	-70.48894	138	180	182	2	PACIFIC JASPER	8	5828765
-35.14363	-55.22484	1	105	155	3	BRASIL KNUTSEN	8	373764
-74.06	-35.79833	0	158	158	12	[SAT-AIS]	3	TmpNMk5UVTROak0yTlRVNE5qTTJOUT09LUJ6dk9udkJsWjZWd0k2Rm5DeVcvRkE9PQ==
-32.12473	-52.10219	0	352	3	3	EVER LEADING	7	199344
-45.635	-60.51667	10	41	41	12	[SAT-AIS]	7	TlRBM016RTFOVEEzTXpFMU5UQTNNdz09LXJ2Vi90Qjl5MlBKNzNiSHc4S1VMeEE9PQ==
6.65396	-53.22963	43	125	125	18	[SAT-AIS]	2	TkRrNE9ETXdORGs0T0RNd05EazRPQT09LWNhUDJhMW1jSWo4Znc5K0NxdmFvaGc9PQ==
-17.65707	-39.04141	105	332	330	564	NORSUL BELMONTE	3	774433
-16.05068	-38.86962	102	314	314	12	[SAT-AIS]	3	TXpVeU56STJNelV5TnpJMk16VXlOdz09LTFwb2JHajB2d3Q1eFFOOUFKQ0pFaXc9PQ==
-45.87713	-65.14277	43	345	345	13	[SAT-AIS]	2	TVRNNE56VXdNVE00TnpVd01UTTROdz09LUFiYXhKZHNZTHJIcnZsUGJMQUFFaXc9PQ==
-32.0974	-50.86872	183	181	181	2	CAP SAN LORENZO	7	297177
7.52975	-12.49925	47	206	206	12	[SAT-AIS]	3	TXpBM01qRTVNekEzTWpFNU16QTNNZz09LXdGd3ZRSHlFOU5DWWovNUxFcENQNmc9PQ==
-2.422715	2.78206	91	300	300	12	[SAT-AIS]	3	TlRJek1qQTJOVEl6TWpBMk5USXpNZz09LXIzRzlpNlhiYXhJU2RVNFk4d083OXc9PQ==
-12.7622	-7.52353	123	236	236	14	[SAT-AIS]	7	T0RBNE1UUTRPREE0TVRRNE9EQTRNUT09LTVXVEJhM2YxV3JQeDlibDhsUzRBc1E9PQ==
-17.37944	-149.3865	92	49	49	386	COBIA3	7	721373
-16.78494	-148.538	102	56	56	13	[SAT-AIS]	7	TVRBMk1qTTVNVEEyTWpNNU1UQTJNZz09LVF1QkllQ1N2UzNyRktreWtiTytYVVE9PQ==
5.094235	-147.5362	122	90	90	12	[SAT-AIS]	8	TVRZMk5ETTFNVFkyTkRNMU1UWTJOQT09LUcyUFdNSkZCOW1XQWpUZW5IbW1SQ0E9PQ==
-35.95968	-1.80395	126	271	271	12	[SAT-AIS]	7	TWpNM05UQTNNak0zTlRBM01qTTNOUT09LUwyR2w3S29aSTNkODhvVndmRmNpMUE9PQ==
-24.35784	-160.8895	105	60	60	12	[SAT-AIS]	7	TXpBMk9UUTJNekEyT1RRMk16QTJPUT09LVlqNlNHRnZtbmh3RDRBTDJicXpSWHc9PQ==
-2.334057	-38.30327	91	121	121	12	[SAT-AIS]	7	T1RVd01qUTFPVFV3TWpRMU9UVXdNZz09LVRnVWthQlRKa1VTY1JKNG4veEdUcnc9PQ==
-45.70229	-129.9533	185	269	269	12	[SAT-AIS]	7	Tmpjek9UUTROamN6T1RRNE5qY3pPUT09LXVLOENtdmJncnpVajExMzBlWHd3ZlE9PQ==
-3.863333	-7.02	130	322	322	12	[SAT-AIS]	7	T0RjM01qZzFPRGMzTWpnMU9EYzNNZz09LVFYd0RVd3k1TzRsTnByMDJWeWhaZHc9PQ==
-8.339018	-21.20934	52	136	136	14	[SAT-AIS]	2	TnpNeU9URTVOek15T1RFNU56TXlPUT09LW9wWUpwTHEyTlplWWw2VXJiUkk5VXc9PQ==
-12.43947	-22.01974	128	300	300	11	[SAT-AIS]	7	TVRNMU1ERXhNVE0xTURFeE1UTTFNQT09LUladjdXa3FGS2RQeHBFbTRpVVV4SGc9PQ==
-17.50868	-73.56106	118	314	313	1380	ASTON TRADER	7	5152513
-14.21233	-76.87538	117	319	319	14	[SAT-AIS]	7	TnpreU5USTROemt5TlRJNE56a3lOUT09LTNlVEVtQkNVSzVvRlNRL3lDVnVaVlE9PQ==
-46.22695	-60.346	83	354	354	13	[SAT-AIS]	8	T1RJMU16WTFPVEkxTXpZMU9USTFNdz09LVVUT1VHaW9LSEE2OXBvcC9EQkNTTkE9PQ==
-3.034417	-0.6314667	81	15	15	15	[SAT-AIS]	8	T1RFNE1UWTRPVEU0TVRZNE9URTRNUT09LTN0Q3licUxYWURaR3BiMWhZV0d1RlE9PQ==
-7.968955	-25.2047	175	125	125	12	[SAT-AIS]	8	TmpNeU16YzVOak15TXpjNU5qTXlNdz09LWpWR1BpdUQrdGhkMUkvRldhcE1LUEE9PQ==
5.165617	-49.59453	132	306	306	12	[SAT-AIS]	7	TnpjMk5ERXpOemMyTkRFek56YzJOQT09LTA0cm02K2l4NlUvVEVkQWgweDNYcUE9PQ==
-34.68469	-51.64894	153	34	34	12	[SAT-AIS]	8	TWpjM09UazJNamMzT1RrMk1qYzNPUT09LVFpN3paQzR1d0gwazBkaDdvWDk3Rnc9PQ==
-16.05882	0.4108167	123	322	322	12	[SAT-AIS]	7	TWpRNE5EWTVNalE0TkRZNU1qUTROQT09LXZodWtEOTZmN3VkQ1dseGpsUVp1TlE9PQ==
-36.82937	-34.09912	136	101	101	12	[SAT-AIS]	7	T1RrMk9EVTRPVGsyT0RVNE9UazJPQT09LWNFNWc0VmhmRHRoNjlFdjE4UkFYSFE9PQ==
-51.60045	-76.15448	79	112	112	12	[SAT-AIS]	2	TkRBME1EY3pOREEwTURjek5EQTBNQT09LStiSmU0V1BNTmFmV3FNYWMvcCtpT2c9PQ==
-12.86601	-33.12883	129	22	22	12	[SAT-AIS]	7	TmpFek56VTROakV6TnpVNE5qRXpOdz09LVRjUE94eHluUTFiUlczSFJ4K0FmQ1E9PQ==
2.3805	-86.77664	172	131	131	13	[SAT-AIS]	7	TnpZMk5qUTVOelkyTmpRNU56WTJOZz09LVNMdkpkWkF1UFFSVUpkZER6ZG8wemc9PQ==
-26.20119	-48.35759	1	159	59	549	FRONT CORAL	8	4880293
-26.20167	-48.355	0	267	267	12	[SAT-AIS]	8	TVRZeU1ETXdNVFl5TURNd01UWXlNQT09LVBHMXZ0dW1KSFFpTWVvcC9ndkprNEE9PQ==
-17.00419	-5.448904	110	310	309	5	LANDBRIDGE MAJESTY	8	4670969
-13.72233	-171.772	18	177	79	3	SOUTHERN TRADER	7	728469
2.922882	9.801125	0	0	13	3	KK1 MARINE TERMINAL	3	746776
-25.06452	-35.59893	112	284	284	11	[SAT-AIS]	8	TmpBek5ESTVOakF6TkRJNU5qQXpOQT09LTUySWlxRlpGdWR1b08vY2VSRTE1VXc9PQ==
-46.07681	-73.44096	11	112	112	18	[SAT-AIS]	2	TVRnMk5EazVNVGcyTkRrNU1UZzJOQT09LVhTN3V5VG13aW94c0JCZTY0WUp3cEE9PQ==
-39.97756	-23.4388	126	89	89	12	[SAT-AIS]	8	TVRFeE9USTBNVEV4T1RJME1URXhPUT09LS82U3JmalpYQ1hOSnViQlU4dS9RQnc9PQ==
-1.991517	2.246933	109	116	116	12	[SAT-AIS]	8	TlRrMU9UTTVOVGsxT1RNNU5UazFPUT09LWZRYjYvaWN2SDUvblNENFBjNmZ4S1E9PQ==
8.608334	-60.74	0	173	173	13	[SAT-AIS]	7	TmpreU5qY3lOamt5TmpjeU5qa3lOZz09LTdHeXBPZENUSUhSSy9FVEphTXpiQmc9PQ==
-46.38847	-66.74439	11	21	78	148	VICTORIA 2	2	771058
-46.59081	-66.80551	88	179	179	12	[SAT-AIS]	2	TnpVd09UTXdOelV3T1RNd056VXdPUT09LSt5dms4d3lZQnhPblhyc0ZRbStOTGc9PQ==
-30.42631	-28.12791	113	112	112	14	[SAT-AIS]	7	T0RReU9EUTVPRFF5T0RRNU9EUXlPQT09LUwza0JNTXd1cjFPR0I1R1hyTktwdGc9PQ==
-11.91731	-81.99099	104	270	270	16	[SAT-AIS]	7	TXpjM05UZzFNemMzTlRnMU16YzNOUT09LU0ydzZXckhzb1BiS3NFU2RjUFdTMFE9PQ==
-42.36745	-56.59741	55	218	218	18	[SAT-AIS]	2	TXpZeU5UQTRNell5TlRBNE16WXlOUT09LUk1UnNjMkdyR1FYYmFFU3BRRjV4S3c9PQ==
-18.47172	-70.34261	3	307	190	3	PUNTA MEDANOS	8	772593
10.12147	-19.75268	119	161	157	370	ASPHALT SEMINOLE	8	714062
9.0864	-19.20263	114	136	136	13	[SAT-AIS]	8	TVRVNE16WXhNVFU0TXpZeE1UVTRNdz09LWZGMGJIL0pKcmwvYitYcTUxMWhVWnc9PQ==
-33.71605	5.202265	129	109	111	836	AMJAD	8	4829676
-34.68856	8.435658	123	110	110	12	[SAT-AIS]	8	T0RjMk1qY3lPRGMyTWpjeU9EYzJNZz09LWNTWGFiankyWnAvNTFkNUJSZUZwUFE9PQ==
-29.9745	8.880052	136	304	303	452	NEW ACHIEVEMENT	8	993519
-29.15068	7.360115	99	303	303	12	[SAT-AIS]	8	TlRZMk16VTVOVFkyTXpVNU5UWTJNdz09LXpHYUxZNHRHUHVXYWQ1OGE3M0lSaVE9PQ==
-11.18054	-26.17965	157	306	306	11	[SAT-AIS]	7	T0RrMk9UUXdPRGsyT1RRd09EazJPUT09LWthTEtpV0tlSEprSDdQZUFmYlNNd0E9PQ==
8.366667	-14.5	140	10	10	12	[SAT-AIS]	7	TWpZek9EZzBNall6T0RnME1qWXpPQT09LUpDZm1qend0V2NtMDZkZGVHMEE4UWc9PQ==
-27.57205	8.989897	52	8	13	1194	VEMA2	2	104956
-27.33946	9.017123	60	178	178	12	[SAT-AIS]	2	Tmpjek1EUTROamN6TURRNE5qY3pNQT09LWpvQi9YMUNvSUJ3NTYwdHB3eUNmZmc9PQ==
-24.71594	-38.15179	136	277	277	15	[SAT-AIS]	7	TlRNeU5UZ3pOVE15TlRnek5UTXlOUT09LTJSWGRQNHFjR1VNTXRnVE5PYURkeUE9PQ==
-2.796667	7.445	130	104	104	12	[SAT-AIS]	8	TkRZek1qazFORFl6TWprMU5EWXpNZz09LUFQdjgxZlQxNFBvbisrSklTcldSY3c9PQ==
-16.09147	-93.05605	80	17	17	14	[SAT-AIS]	2	TkRjeU56TTNORGN5TnpNM05EY3lOdz09LS9IZEZNRVliWG5udDBKQWxDbm5wN0E9PQ==
-31.31675	-8.040522	133	275	275	14	[SAT-AIS]	7	TWprek5qazNNamt6TmprM01qa3pOZz09LUFFSTNHSGxQWFRadGFaMkR0SVI1YVE9PQ==
-26.93938	-55.23813	0	0	0	18	[SAT-AIS]	3	T1RNd05qRTRPVE13TmpFNE9UTXdOZz09LTFvQ2dweDdPcEJYWEg3M2JuUlBOOXc9PQ==
6.651697	-48.06933	110	130	130	15	[SAT-AIS]	7	T0RVNE5ERXpPRFU0TkRFek9EVTROQT09LVh6SHZDMkg3dGJqMWVwOURRMHA1K2c9PQ==
-19.57016	-93.47685	44	172	172	12	[SAT-AIS]	2	TkRBeU16a3pOREF5TXprek5EQXlNdz09LVJ1QXJBdHh4NytEcHhrQTlVNmFLY0E9PQ==
